sigma;thres;pt_w;pt_h;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25
70;0.1000;50;97;sturgeon;0.1932;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0857;barracouta, snoek;0.0660;plastic bag;0.0419;carpenter's kit, tool kit;0.0366;sturgeon;0.1932;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0857;barracouta, snoek;0.0660;plastic bag;0.0419;carpenter's kit, tool kit;0.0366;sturgeon;0.1932;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0857;barracouta, snoek;0.0660;plastic bag;0.0419;carpenter's kit, tool kit;0.0366;sturgeon;0.1932;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0857;barracouta, snoek;0.0660;plastic bag;0.0419;carpenter's kit, tool kit;0.0366;sturgeon;0.1932;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.0857;barracouta, snoek;0.0660;plastic bag;0.0419;carpenter's kit, tool kit;0.0366
70;0.1000;50;97;tiger shark, Galeocerdo cuvieri;0.7190;dugong, Dugong dugon;0.1441;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1187;electric ray, crampfish, numbfish, torpedo;0.0036;hammerhead, hammerhead shark;0.0028;tiger shark, Galeocerdo cuvieri;0.7190;dugong, Dugong dugon;0.1441;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1187;electric ray, crampfish, numbfish, torpedo;0.0036;hammerhead, hammerhead shark;0.0028;tiger shark, Galeocerdo cuvieri;0.7190;dugong, Dugong dugon;0.1441;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1187;electric ray, crampfish, numbfish, torpedo;0.0036;hammerhead, hammerhead shark;0.0028;tiger shark, Galeocerdo cuvieri;0.7190;dugong, Dugong dugon;0.1441;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1187;electric ray, crampfish, numbfish, torpedo;0.0036;hammerhead, hammerhead shark;0.0028;tiger shark, Galeocerdo cuvieri;0.7190;dugong, Dugong dugon;0.1441;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1187;electric ray, crampfish, numbfish, torpedo;0.0036;hammerhead, hammerhead shark;0.0028
70;0.1000;50;97;kite;0.7415;warplane, military plane;0.0316;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0284;bald eagle, American eagle, Haliaeetus leucocephalus;0.0199;space shuttle;0.0134;kite;0.7415;warplane, military plane;0.0316;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0284;bald eagle, American eagle, Haliaeetus leucocephalus;0.0199;space shuttle;0.0134;kite;0.7415;warplane, military plane;0.0316;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0284;bald eagle, American eagle, Haliaeetus leucocephalus;0.0199;space shuttle;0.0134;kite;0.7415;warplane, military plane;0.0316;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0284;bald eagle, American eagle, Haliaeetus leucocephalus;0.0199;space shuttle;0.0134;kite;0.7415;warplane, military plane;0.0316;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0284;bald eagle, American eagle, Haliaeetus leucocephalus;0.0199;space shuttle;0.0134
70;0.1000;50;97;torch;0.0923;Bernese mountain dog;0.0546;swing;0.0474;black-and-tan coonhound;0.0336;academic gown, academic robe, judge's robe;0.0331;torch;0.0923;Bernese mountain dog;0.0546;swing;0.0474;black-and-tan coonhound;0.0336;academic gown, academic robe, judge's robe;0.0331;torch;0.0923;Bernese mountain dog;0.0546;swing;0.0474;black-and-tan coonhound;0.0336;academic gown, academic robe, judge's robe;0.0331;torch;0.0923;Bernese mountain dog;0.0546;swing;0.0474;black-and-tan coonhound;0.0336;academic gown, academic robe, judge's robe;0.0331;torch;0.0923;Bernese mountain dog;0.0546;swing;0.0474;black-and-tan coonhound;0.0336;academic gown, academic robe, judge's robe;0.0331
70;0.1000;50;97;black grouse;0.9800;cock;0.0090;European gallinule, Porphyrio porphyrio;0.0059;hen;0.0044;partridge;0.0003;black grouse;0.9800;cock;0.0090;European gallinule, Porphyrio porphyrio;0.0059;hen;0.0044;partridge;0.0003;black grouse;0.9800;cock;0.0090;European gallinule, Porphyrio porphyrio;0.0059;hen;0.0044;partridge;0.0003;black grouse;0.9800;cock;0.0090;European gallinule, Porphyrio porphyrio;0.0059;hen;0.0044;partridge;0.0003;black grouse;0.9800;cock;0.0090;European gallinule, Porphyrio porphyrio;0.0059;hen;0.0044;partridge;0.0003
70;0.1000;50;97;turnstile;0.1218;china cabinet, china closet;0.1047;tobacco shop, tobacconist shop, tobacconist;0.1003;shower curtain;0.0550;medicine chest, medicine cabinet;0.0544;turnstile;0.1218;china cabinet, china closet;0.1047;tobacco shop, tobacconist shop, tobacconist;0.1003;shower curtain;0.0550;medicine chest, medicine cabinet;0.0544;turnstile;0.1218;china cabinet, china closet;0.1047;tobacco shop, tobacconist shop, tobacconist;0.1003;shower curtain;0.0550;medicine chest, medicine cabinet;0.0544;turnstile;0.1218;china cabinet, china closet;0.1047;tobacco shop, tobacconist shop, tobacconist;0.1003;shower curtain;0.0550;medicine chest, medicine cabinet;0.0544;turnstile;0.1218;china cabinet, china closet;0.1047;tobacco shop, tobacconist shop, tobacconist;0.1003;shower curtain;0.0550;medicine chest, medicine cabinet;0.0544
70;0.1000;50;97;Rhodesian ridgeback;0.5606;redbone;0.1523;vizsla, Hungarian pointer;0.0914;boxer;0.0547;Brabancon griffon;0.0371;Rhodesian ridgeback;0.5606;redbone;0.1523;vizsla, Hungarian pointer;0.0914;boxer;0.0547;Brabancon griffon;0.0371;Rhodesian ridgeback;0.5606;redbone;0.1523;vizsla, Hungarian pointer;0.0914;boxer;0.0547;Brabancon griffon;0.0371;Rhodesian ridgeback;0.5606;redbone;0.1523;vizsla, Hungarian pointer;0.0914;boxer;0.0547;Brabancon griffon;0.0371;Rhodesian ridgeback;0.5606;redbone;0.1523;vizsla, Hungarian pointer;0.0914;boxer;0.0547;Brabancon griffon;0.0371
70;0.1000;50;97;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.5571;barn spider, Araneus cavaticus;0.0732;bluetick;0.0372;German short-haired pointer;0.0287;Great Dane;0.0277;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.5571;barn spider, Araneus cavaticus;0.0732;bluetick;0.0372;German short-haired pointer;0.0287;Great Dane;0.0277;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.5571;barn spider, Araneus cavaticus;0.0732;bluetick;0.0372;German short-haired pointer;0.0287;Great Dane;0.0277;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.5571;barn spider, Araneus cavaticus;0.0732;bluetick;0.0372;German short-haired pointer;0.0287;Great Dane;0.0277;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.5571;barn spider, Araneus cavaticus;0.0732;bluetick;0.0372;German short-haired pointer;0.0287;Great Dane;0.0277
70;0.1000;50;97;otterhound, otter hound;0.1737;cocker spaniel, English cocker spaniel, cocker;0.1407;miniature poodle;0.1322;Afghan hound, Afghan;0.0988;golden retriever;0.0777;otterhound, otter hound;0.1737;cocker spaniel, English cocker spaniel, cocker;0.1407;miniature poodle;0.1322;Afghan hound, Afghan;0.0988;golden retriever;0.0777;otterhound, otter hound;0.1737;cocker spaniel, English cocker spaniel, cocker;0.1407;miniature poodle;0.1322;Afghan hound, Afghan;0.0988;golden retriever;0.0777;otterhound, otter hound;0.1737;cocker spaniel, English cocker spaniel, cocker;0.1407;miniature poodle;0.1322;Afghan hound, Afghan;0.0988;golden retriever;0.0777;otterhound, otter hound;0.1737;cocker spaniel, English cocker spaniel, cocker;0.1407;miniature poodle;0.1322;Afghan hound, Afghan;0.0988;golden retriever;0.0777
70;0.1000;50;97;breastplate, aegis, egis;0.1151;vase;0.0893;goblet;0.0864;caldron, cauldron;0.0662;mixing bowl;0.0589;breastplate, aegis, egis;0.1151;vase;0.0893;goblet;0.0864;caldron, cauldron;0.0662;mixing bowl;0.0589;breastplate, aegis, egis;0.1151;vase;0.0893;goblet;0.0864;caldron, cauldron;0.0662;mixing bowl;0.0589;breastplate, aegis, egis;0.1151;vase;0.0893;goblet;0.0864;caldron, cauldron;0.0662;mixing bowl;0.0589;breastplate, aegis, egis;0.1151;vase;0.0893;goblet;0.0864;caldron, cauldron;0.0662;mixing bowl;0.0589
70;0.1000;50;97;alp;0.2705;lakeside, lakeshore;0.1522;promontory, headland, head, foreland;0.1021;barracouta, snoek;0.0779;sturgeon;0.0712;alp;0.2705;lakeside, lakeshore;0.1522;promontory, headland, head, foreland;0.1021;barracouta, snoek;0.0779;sturgeon;0.0712;alp;0.2705;lakeside, lakeshore;0.1522;promontory, headland, head, foreland;0.1021;barracouta, snoek;0.0779;sturgeon;0.0712;alp;0.2705;lakeside, lakeshore;0.1522;promontory, headland, head, foreland;0.1021;barracouta, snoek;0.0779;sturgeon;0.0712;alp;0.2705;lakeside, lakeshore;0.1522;promontory, headland, head, foreland;0.1021;barracouta, snoek;0.0779;sturgeon;0.0712
70;0.1000;50;97;Afghan hound, Afghan;0.9190;briard;0.0360;Sussex spaniel;0.0255;Newfoundland, Newfoundland dog;0.0078;Irish water spaniel;0.0032;Afghan hound, Afghan;0.9190;briard;0.0360;Sussex spaniel;0.0255;Newfoundland, Newfoundland dog;0.0078;Irish water spaniel;0.0032;Afghan hound, Afghan;0.9190;briard;0.0360;Sussex spaniel;0.0255;Newfoundland, Newfoundland dog;0.0078;Irish water spaniel;0.0032;Afghan hound, Afghan;0.9190;briard;0.0360;Sussex spaniel;0.0255;Newfoundland, Newfoundland dog;0.0078;Irish water spaniel;0.0032;Afghan hound, Afghan;0.9190;briard;0.0360;Sussex spaniel;0.0255;Newfoundland, Newfoundland dog;0.0078;Irish water spaniel;0.0032
70;0.1000;50;97;prison, prison house;0.2461;parallel bars, bars;0.0373;lab coat, laboratory coat;0.0207;neck brace;0.0184;dining table, board;0.0174;prison, prison house;0.2461;parallel bars, bars;0.0373;lab coat, laboratory coat;0.0207;neck brace;0.0184;dining table, board;0.0174;prison, prison house;0.2461;parallel bars, bars;0.0373;lab coat, laboratory coat;0.0207;neck brace;0.0184;dining table, board;0.0174;prison, prison house;0.2461;parallel bars, bars;0.0373;lab coat, laboratory coat;0.0207;neck brace;0.0184;dining table, board;0.0174;prison, prison house;0.2461;parallel bars, bars;0.0373;lab coat, laboratory coat;0.0207;neck brace;0.0184;dining table, board;0.0174
70;0.1000;50;97;barn spider, Araneus cavaticus;0.2961;black and gold garden spider, Argiope aurantia;0.1481;wolf spider, hunting spider;0.1419;garden spider, Aranea diademata;0.1140;long-horned beetle, longicorn, longicorn beetle;0.0633;barn spider, Araneus cavaticus;0.2961;black and gold garden spider, Argiope aurantia;0.1481;wolf spider, hunting spider;0.1419;garden spider, Aranea diademata;0.1140;long-horned beetle, longicorn, longicorn beetle;0.0633;barn spider, Araneus cavaticus;0.2961;black and gold garden spider, Argiope aurantia;0.1481;wolf spider, hunting spider;0.1419;garden spider, Aranea diademata;0.1140;long-horned beetle, longicorn, longicorn beetle;0.0633;barn spider, Araneus cavaticus;0.2961;black and gold garden spider, Argiope aurantia;0.1481;wolf spider, hunting spider;0.1419;garden spider, Aranea diademata;0.1140;long-horned beetle, longicorn, longicorn beetle;0.0633;barn spider, Araneus cavaticus;0.2961;black and gold garden spider, Argiope aurantia;0.1481;wolf spider, hunting spider;0.1419;garden spider, Aranea diademata;0.1140;long-horned beetle, longicorn, longicorn beetle;0.0633
70;0.1000;50;97;waffle iron;0.2141;can opener, tin opener;0.1106;frying pan, frypan, skillet;0.1005;magnetic compass;0.0843;sunglass;0.0346;waffle iron;0.2141;can opener, tin opener;0.1106;frying pan, frypan, skillet;0.1005;magnetic compass;0.0843;sunglass;0.0346;waffle iron;0.2141;can opener, tin opener;0.1106;frying pan, frypan, skillet;0.1005;magnetic compass;0.0843;sunglass;0.0346;waffle iron;0.2141;can opener, tin opener;0.1106;frying pan, frypan, skillet;0.1005;magnetic compass;0.0843;sunglass;0.0346;waffle iron;0.2141;can opener, tin opener;0.1106;frying pan, frypan, skillet;0.1005;magnetic compass;0.0843;sunglass;0.0346
70;0.1000;50;97;cinema, movie theater, movie theatre, movie house, picture palace;0.3329;throne;0.1311;palace;0.0473;altar;0.0448;restaurant, eating house, eating place, eatery;0.0379;cinema, movie theater, movie theatre, movie house, picture palace;0.3329;throne;0.1311;palace;0.0473;altar;0.0448;restaurant, eating house, eating place, eatery;0.0379;cinema, movie theater, movie theatre, movie house, picture palace;0.3329;throne;0.1311;palace;0.0473;altar;0.0448;restaurant, eating house, eating place, eatery;0.0379;cinema, movie theater, movie theatre, movie house, picture palace;0.3329;throne;0.1311;palace;0.0473;altar;0.0448;restaurant, eating house, eating place, eatery;0.0379;cinema, movie theater, movie theatre, movie house, picture palace;0.3329;throne;0.1311;palace;0.0473;altar;0.0448;restaurant, eating house, eating place, eatery;0.0379
70;0.1000;50;97;nematode, nematode worm, roundworm;0.1882;vine snake;0.1732;slug;0.0503;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0364;green mamba;0.0218;nematode, nematode worm, roundworm;0.1882;vine snake;0.1732;slug;0.0503;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0364;green mamba;0.0218;nematode, nematode worm, roundworm;0.1882;vine snake;0.1732;slug;0.0503;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0364;green mamba;0.0218;nematode, nematode worm, roundworm;0.1882;vine snake;0.1732;slug;0.0503;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0364;green mamba;0.0218;nematode, nematode worm, roundworm;0.1882;vine snake;0.1732;slug;0.0503;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0364;green mamba;0.0218
70;0.1000;50;97;barn spider, Araneus cavaticus;0.3997;tarantula;0.1781;wolf spider, hunting spider;0.1188;hermit crab;0.0297;garden spider, Aranea diademata;0.0289;barn spider, Araneus cavaticus;0.3997;tarantula;0.1781;wolf spider, hunting spider;0.1188;hermit crab;0.0297;garden spider, Aranea diademata;0.0289;barn spider, Araneus cavaticus;0.3997;tarantula;0.1781;wolf spider, hunting spider;0.1188;hermit crab;0.0297;garden spider, Aranea diademata;0.0289;barn spider, Araneus cavaticus;0.3997;tarantula;0.1781;wolf spider, hunting spider;0.1188;hermit crab;0.0297;garden spider, Aranea diademata;0.0289;barn spider, Araneus cavaticus;0.3997;tarantula;0.1781;wolf spider, hunting spider;0.1188;hermit crab;0.0297;garden spider, Aranea diademata;0.0289
70;0.1000;50;97;remote control, remote;0.5435;mouse, computer mouse;0.1308;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0831;hand-held computer, hand-held microcomputer;0.0685;sunscreen, sunblock, sun blocker;0.0422;remote control, remote;0.5435;mouse, computer mouse;0.1308;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0831;hand-held computer, hand-held microcomputer;0.0685;sunscreen, sunblock, sun blocker;0.0422;remote control, remote;0.5435;mouse, computer mouse;0.1308;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0831;hand-held computer, hand-held microcomputer;0.0685;sunscreen, sunblock, sun blocker;0.0422;remote control, remote;0.5435;mouse, computer mouse;0.1308;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0831;hand-held computer, hand-held microcomputer;0.0685;sunscreen, sunblock, sun blocker;0.0422;remote control, remote;0.5435;mouse, computer mouse;0.1308;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0831;hand-held computer, hand-held microcomputer;0.0685;sunscreen, sunblock, sun blocker;0.0422
70;0.1000;50;97;common newt, Triturus vulgaris;0.1695;weevil;0.1099;limpkin, Aramus pictus;0.1082;African chameleon, Chamaeleo chamaeleon;0.0573;axolotl, mud puppy, Ambystoma mexicanum;0.0542;common newt, Triturus vulgaris;0.1695;weevil;0.1099;limpkin, Aramus pictus;0.1082;African chameleon, Chamaeleo chamaeleon;0.0573;axolotl, mud puppy, Ambystoma mexicanum;0.0542;common newt, Triturus vulgaris;0.1695;weevil;0.1099;limpkin, Aramus pictus;0.1082;African chameleon, Chamaeleo chamaeleon;0.0573;axolotl, mud puppy, Ambystoma mexicanum;0.0542;common newt, Triturus vulgaris;0.1695;weevil;0.1099;limpkin, Aramus pictus;0.1082;African chameleon, Chamaeleo chamaeleon;0.0573;axolotl, mud puppy, Ambystoma mexicanum;0.0542;common newt, Triturus vulgaris;0.1695;weevil;0.1099;limpkin, Aramus pictus;0.1082;African chameleon, Chamaeleo chamaeleon;0.0573;axolotl, mud puppy, Ambystoma mexicanum;0.0542
70;0.1000;50;97;Sealyham terrier, Sealyham;0.1827;kuvasz;0.1300;Great Pyrenees;0.0841;English setter;0.0807;borzoi, Russian wolfhound;0.0628;Sealyham terrier, Sealyham;0.1827;kuvasz;0.1300;Great Pyrenees;0.0841;English setter;0.0807;borzoi, Russian wolfhound;0.0628;Sealyham terrier, Sealyham;0.1827;kuvasz;0.1300;Great Pyrenees;0.0841;English setter;0.0807;borzoi, Russian wolfhound;0.0628;Sealyham terrier, Sealyham;0.1827;kuvasz;0.1300;Great Pyrenees;0.0841;English setter;0.0807;borzoi, Russian wolfhound;0.0628;Sealyham terrier, Sealyham;0.1827;kuvasz;0.1300;Great Pyrenees;0.0841;English setter;0.0807;borzoi, Russian wolfhound;0.0628
70;0.1000;50;97;Madagascar cat, ring-tailed lemur, Lemur catta;0.2271;grey fox, gray fox, Urocyon cinereoargenteus;0.1323;indri, indris, Indri indri, Indri brevicaudatus;0.1197;guenon, guenon monkey;0.1027;bluetick;0.0562;Madagascar cat, ring-tailed lemur, Lemur catta;0.2271;grey fox, gray fox, Urocyon cinereoargenteus;0.1323;indri, indris, Indri indri, Indri brevicaudatus;0.1197;guenon, guenon monkey;0.1027;bluetick;0.0562;Madagascar cat, ring-tailed lemur, Lemur catta;0.2271;grey fox, gray fox, Urocyon cinereoargenteus;0.1323;indri, indris, Indri indri, Indri brevicaudatus;0.1197;guenon, guenon monkey;0.1027;bluetick;0.0562;Madagascar cat, ring-tailed lemur, Lemur catta;0.2271;grey fox, gray fox, Urocyon cinereoargenteus;0.1323;indri, indris, Indri indri, Indri brevicaudatus;0.1197;guenon, guenon monkey;0.1027;bluetick;0.0562;Madagascar cat, ring-tailed lemur, Lemur catta;0.2271;grey fox, gray fox, Urocyon cinereoargenteus;0.1323;indri, indris, Indri indri, Indri brevicaudatus;0.1197;guenon, guenon monkey;0.1027;bluetick;0.0562
70;0.1000;50;97;patas, hussar monkey, Erythrocebus patas;0.3786;orangutan, orang, orangutang, Pongo pygmaeus;0.2040;gorilla, Gorilla gorilla;0.1674;guenon, guenon monkey;0.0472;macaque;0.0356;patas, hussar monkey, Erythrocebus patas;0.3786;orangutan, orang, orangutang, Pongo pygmaeus;0.2040;gorilla, Gorilla gorilla;0.1674;guenon, guenon monkey;0.0472;macaque;0.0356;patas, hussar monkey, Erythrocebus patas;0.3786;orangutan, orang, orangutang, Pongo pygmaeus;0.2040;gorilla, Gorilla gorilla;0.1674;guenon, guenon monkey;0.0472;macaque;0.0356;patas, hussar monkey, Erythrocebus patas;0.3786;orangutan, orang, orangutang, Pongo pygmaeus;0.2040;gorilla, Gorilla gorilla;0.1674;guenon, guenon monkey;0.0472;macaque;0.0356;patas, hussar monkey, Erythrocebus patas;0.3786;orangutan, orang, orangutang, Pongo pygmaeus;0.2040;gorilla, Gorilla gorilla;0.1674;guenon, guenon monkey;0.0472;macaque;0.0356
70;0.1000;50;97;yawl;0.6368;schooner;0.1693;catamaran;0.1354;trimaran;0.0537;pirate, pirate ship;0.0042;yawl;0.6368;schooner;0.1693;catamaran;0.1354;trimaran;0.0537;pirate, pirate ship;0.0042;yawl;0.6368;schooner;0.1693;catamaran;0.1354;trimaran;0.0537;pirate, pirate ship;0.0042;yawl;0.6368;schooner;0.1693;catamaran;0.1354;trimaran;0.0537;pirate, pirate ship;0.0042;yawl;0.6368;schooner;0.1693;catamaran;0.1354;trimaran;0.0537;pirate, pirate ship;0.0042
70;0.1000;50;97;macaque;0.9120;proboscis monkey, Nasalis larvatus;0.0610;patas, hussar monkey, Erythrocebus patas;0.0103;langur;0.0040;capuchin, ringtail, Cebus capucinus;0.0035;macaque;0.9120;proboscis monkey, Nasalis larvatus;0.0610;patas, hussar monkey, Erythrocebus patas;0.0103;langur;0.0040;capuchin, ringtail, Cebus capucinus;0.0035;macaque;0.9120;proboscis monkey, Nasalis larvatus;0.0610;patas, hussar monkey, Erythrocebus patas;0.0103;langur;0.0040;capuchin, ringtail, Cebus capucinus;0.0035;macaque;0.9120;proboscis monkey, Nasalis larvatus;0.0610;patas, hussar monkey, Erythrocebus patas;0.0103;langur;0.0040;capuchin, ringtail, Cebus capucinus;0.0035;macaque;0.9120;proboscis monkey, Nasalis larvatus;0.0610;patas, hussar monkey, Erythrocebus patas;0.0103;langur;0.0040;capuchin, ringtail, Cebus capucinus;0.0035
70;0.1000;50;97;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.1404;bullet train, bullet;0.0974;moving van;0.0888;streetcar, tram, tramcar, trolley, trolley car;0.0642;passenger car, coach, carriage;0.0487;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.1404;bullet train, bullet;0.0974;moving van;0.0888;streetcar, tram, tramcar, trolley, trolley car;0.0642;passenger car, coach, carriage;0.0487;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.1404;bullet train, bullet;0.0974;moving van;0.0888;streetcar, tram, tramcar, trolley, trolley car;0.0642;passenger car, coach, carriage;0.0487;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.1404;bullet train, bullet;0.0974;moving van;0.0888;streetcar, tram, tramcar, trolley, trolley car;0.0642;passenger car, coach, carriage;0.0487;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.1404;bullet train, bullet;0.0974;moving van;0.0888;streetcar, tram, tramcar, trolley, trolley car;0.0642;passenger car, coach, carriage;0.0487
